,depression,anxiety,stress,narcissism,machiavelism,psychoticism,sadism,neuroticism,extraversion,openness,agreeableness,conscientiousness,age,sex,ethnicity simplified,student status,employment status
11,-0.4726456218809049,-0.8859750529160619,-1.3158471624050179,-0.03303136106894544,-1.844593205002,0.08440567447013987,-0.14414362153952956,-0.3152882142553367,-0.15116470083822509,-1.1063890463369357,-0.9405859085037525,-1.0394631521545747,26,Male,White,No,Full-Time
12,0.3820109077455453,0.48650363308249406,0.5276791337316337,0.1132751167975104,0.34046003648985035,2.2511863787231814,0.9822094230542991,-0.27065248320042223,-0.5759910484770013,-0.2673937421157164,-0.5182925767254124,-2.065139387307716,34,Male,Black,DATA_EXPIRED,Full-Time
13,-0.07126602697651319,-0.2674329871694333,-1.5684459132784894,-0.2620038187916258,1.2516028592136736,-0.7056371445379626,2.1683669499072495,0.04415398864628696,-1.307433993581142,0.9253493210743332,-0.06700166140232378,-1.4887916867922333,26,Male,Asian,No,Full-Time
14,-0.14696635830402957,-0.46032994109263614,-0.5536076798860752,1.4724577019890972,0.6547424297991882,-2.000840083329768,-1.6223247955015534,-1.6467140180751114,0.577695011512025,-1.1290499470561322,0.8891663631925145,0.660661562428148,40,Female,White,No,Full-Time
15,-0.3295178867820606,-0.9982973874204417,-0.7294913913381067,-1.1505819945328577,-2.679189326855571,-1.4985994873425519,-1.5031691752314114,-2.310057004321809,0.5635540545692852,0.8820963484437808,1.852214969880313,1.2636356625849428,34,Female,Black,DATA_EXPIRED,DATA_EXPIRED
16,-0.4247109349873783,-0.2693159563465952,-1.063129212569674,1.478523406374936,1.0433740138415422,0.5125736713989971,1.6803605177019219,-1.3921131540241845,1.6193039170354788,0.7686791505031628,0.17984268824263822,0.8442529305431031,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
17,1.047685713079317,0.0677505831171259,0.265914398815497,-0.9169134834185935,1.2896071740353348,-0.5337298051339808,-0.2017962109064657,1.2351439335819039,-1.306042964545897,-1.2387703256153477,0.2897169945460845,-0.35472014228435567,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
18,-1.674724214190458,-0.9674620775188398,-0.7966038401412078,-0.8463083972939245,-2.3774401169532764,-1.1864691413486912,-1.276360941441841,-1.6070494806300952,0.7131844505317229,1.7857913599862965,2.0705856512809073,1.4167939761618107,40,Male,Mixed,No,Full-Time
19,-1.294552163614599,0.8886548586215866,0.2239610340787857,0.01287806589280921,-0.11037544971056676,0.21489526627464806,-1.467773546827286,-0.1235014057082014,0.9727539386546207,-0.7449660648673172,0.3551265861437748,0.008943988155004301,34,Male,Black,DATA_EXPIRED,DATA_EXPIRED
20,0.14965202027367697,0.8833691077300689,0.11396717042015837,-0.6483889098199919,-0.24164999857725006,-0.5047261782393125,-1.5887075330701537,0.03701835872123711,0.3183872859889591,1.0343388989536817,1.7975867736629962,0.6756153908131851,39,Female,Black,DATA_EXPIRED,Full-Time
21,-0.5510015351040786,-0.7547527620264509,-0.012852244375035737,-0.1995616590839033,0.7466738549941803,-0.6721675712945823,0.14335961551373883,-0.7016259322045131,0.641092414844625,0.6550409320755823,-0.11778614229058904,-0.06417404759629038,29,Female,White,No,Part-Time
22,2.423019308172492,0.577086899987447,-1.2128926762929615,-1.6579410810744475,-0.58383664395302,-0.609082469376816,-0.31470248132369566,2.1823706767514888,-0.7954858462452387,-1.7778546030086595,1.067299531991611,0.989911092149492,28,Male,White,Yes,Full-Time
23,-0.7616055927860579,-1.2363598519330616,-0.4929429023700699,0.12198131407153122,-0.31236352522376365,0.8154307700343504,-0.341063863143713,-0.11180731248378517,1.4837425708467173,-0.49361637519853385,-0.9792698305744213,0.7310924844031528,32,Male,Mixed,No,Full-Time
24,0.40143901736992,-0.8137176310168562,0.1696541280400627,0.38847440481467443,0.966631598373522,0.14963987236349469,-0.4447143925487009,0.197622522191633,0.10414688880418113,0.3999717897948378,-0.8275227803740388,0.013259252886733727,29,Female,Black,DATA_EXPIRED,DATA_EXPIRED
25,0.922278761910227,-0.8100870525191329,-0.27088149702930964,0.635665074659234,0.5144179457938545,1.0343477651716748,-0.28617855639581086,0.0717463301562124,0.6653929795356663,-0.13227199146876525,-0.3564968943432218,-0.07595149218205254,35,Female,Mixed,No,Part-Time
26,-1.8002076574147985,-0.9732864558944677,-0.576399630428392,1.168655828281298,-0.039999316842610044,0.0955968203870503,0.21182357824811338,-0.26068220741857806,0.5404872224048648,0.6008649955379406,-0.8009236187740476,1.528472738545719,31,Male,White,No,Full-Time
27,-0.622967586640955,0.1254054984542978,-0.6158551732963492,-0.40031655681077216,1.0385721962470784,-0.08850841944770912,2.1396014376147603,-0.631751587436604,0.8788580525156724,0.6145231154742272,1.7553115289474808,1.108486927040408,32,Male,Black,Yes,Unemployed (and job seeking)
28,0.9841563449372419,0.6598326456233918,-0.6244114738033415,0.6369667242973942,-0.06141654646595548,-0.09839024335729496,0.014477065103858905,0.45560809674968056,0.2695835125034391,-0.5790071280142427,0.13244699736701135,-0.2515043924843505,27,Male,Mixed,DATA_EXPIRED,Full-Time
29,-0.7705221390240937,0.09852330315514912,-0.7141380148877763,1.3418233906835546,1.1179058295043345,-0.3681900265943142,-1.1380483272238808,-1.2855211473200785,1.9714857208606065,0.28999213803733576,1.187559662877015,2.3721047953791237,30,Female,White,No,Full-Time
30,-0.5947111770122704,-0.7014370021466243,-0.565260354763709,0.2647046803290623,0.35375150268520184,-0.30023258539223946,-0.34688529407295404,-1.444461001951797,1.7671978057587396,-1.2543929117302717,-0.301561520860715,0.6417970316345083,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
31,-2.3802445067070277,0.07047797631410765,0.5629712072425812,0.8368656711470787,0.512297533153357,0.8924527530986895,1.1899159817745772,0.7318472734360228,0.910644147871058,0.9583873316007103,-0.7911823543940567,-1.455450686287333,26,Female,Black,Yes,DATA_EXPIRED
32,-1.254173167979618,-0.4251799374790748,0.2266593690194259,-0.21303700585400326,-0.6726126021356478,0.4346752008179782,0.25369310600780853,-0.9988517529084818,0.6120808609566725,-0.8890668709002489,-0.3824290996629531,0.18467532578858287,37,Male,White,No,Full-Time
33,-0.8491121559956647,-0.672668855644029,-0.5948125630803447,0.9554831071121835,0.5084430041885752,-0.006959074653900804,0.3857323221568601,-1.3431283613954945,1.400377525120134,1.2877529252101612,0.20218963514951763,1.040458272783741,31,Female,Black,DATA_EXPIRED,DATA_EXPIRED
34,2.4004710565941965,1.2177034196182293,0.2374360127603144,-1.6528673318992952,0.3333312528204854,0.664031528036682,0.2348838723879919,2.0139907726265025,-2.5884376802554243,1.8472276551329625,-0.3378450332796913,-2.910134675824017,31,Female,White,No,Unemployed (and job seeking)
35,-0.31316719423045625,0.3478789203231605,1.0646275220082715,-0.2149868286272225,1.0817558741262934,1.030997335354821,0.33472507984757943,0.01994150608218955,-0.043876883834939956,-0.3524243684096003,-1.620892566241519,-0.805477199922144,36,Female,White,No,Full-Time
36,-0.055448004979335254,0.6399654969273413,0.2574687849326543,0.19344837163267375,-0.4986842297087838,0.7428935187370712,0.3402572016325812,-0.6737866136456547,0.5451543484735881,-1.2860470756939548,-1.2832890487827262,-0.8320651656941686,25,Male,Black,DATA_EXPIRED,Full-Time
37,0.33375767398318545,0.787238428760706,0.2923504779613859,1.1388986983008533,0.2787406293780152,1.3365408486072137,1.371612765300114,-0.681521606908483,-0.09375995327946407,0.7675577079796008,0.2625482016076753,-0.45636149609850546,36,Male,Mixed,No,Full-Time
38,0.21783931332758866,1.4994267231265823,0.7853013318686985,-1.4980695384156197,-0.80451311927875,-0.49911200775139314,-0.43860693991414956,-0.3386282100303242,-1.078845531171803,2.394710419995899,-0.13695423432107068,-0.4497339514486779,26,Female,Mixed,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
39,-0.884815918915177,0.26946534936922767,0.3758420762771273,-0.9579977574511704,-0.5925206820992164,-0.9764080340981656,-1.3878135673215426,0.713121632283143,-0.36499465874463344,-0.39170123285918407,-0.7155902165348653,-0.8285701085061814,28,Female,White,No,Full-Time
40,1.204039918005248,-0.9296839569124417,0.14894058941593225,1.6557113562817352,1.7284181092960025,-0.11408848160278598,0.7935571386338975,1.340415075306737,0.08590183824856493,-1.5733383457290089,-1.3160100528428222,-1.205992448364654,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
41,0.39492015664100844,0.9519194240233839,-0.14918080241812853,0.6545684421008294,0.7809005329044317,-0.5256250135093683,-1.1193084915150469,-0.20030478356193215,-0.2749801075837798,1.2966343155997588,0.6156692929731998,-0.22924503842595048,25,Female,Black,DATA_EXPIRED,DATA_EXPIRED
42,-0.9058369854662494,-0.6042272955785614,-1.430751547988961,-0.6340931864915802,-2.2585642409580475,-1.3880286114364355,-1.4791242186781357,-0.9497276681387636,-0.2988045233303598,-0.4343747459531012,1.1217398911564562,1.242821480479477,30,Male,Black,No,Full-Time
43,0.009505925030165828,0.5125544249651132,2.0565684877321453,2.653734215899473,0.9621320824602864,0.23312245756193203,0.4206890541053974,1.453375274211007,0.5188989908240922,2.002799319119806,-1.110416305814715,0.5975768076105648,26,Female,Black,Yes,Other
44,2.023308257969741,3.397985370084194,0.34484691003132817,-0.6149168900496887,-2.06494633027234,-1.544650835765215,-1.6501308651773283,0.8027106416738251,-0.20419611756562644,1.186109083579175,1.1277650249605542,0.7485286985558129,25,Female,White,No,Part-Time
45,0.2330580330332228,1.40462429825818,0.29086080285831334,0.4452214195873964,-0.2814393937077463,1.6500359254642971,1.7700594326423764,1.2872607276204935,-0.05456520247725559,1.2570986732013392,-1.5955671610982056,-1.3570470154679735,26,Male,Other,No,Unemployed (and job seeking)
46,2.5893216936443597,-0.5802200442893413,0.12930017326421275,-2.259617030877156,-1.2099721225877826,-1.623155967082811,-0.8605944366412617,1.7688346886784618,-2.9904890690153327,-3.370085451784325,0.9530955743114161,-0.6198619369374443,38,Female,White,No,Full-Time
47,-0.2745541107537758,-0.5273323042302873,-0.5414262662331033,-1.8717048302878148,-2.4473495290142786,-1.2413547907035316,-1.0792893923823788,-2.268352874952391,1.0096206548290956,2.411015098942204,1.5817146904928916,1.3858370117149827,39,Male,Other,No,Full-Time
48,0.3768268493614169,0.838798642411692,0.8345058812820682,0.15739878288241924,-0.8366803338847371,0.5710495310710587,0.5223564139516358,-0.3645263283762124,-0.78839722312669,-0.5858966699610839,-0.7524758040447895,-1.6204787998619987,28,Male,White,No,DATA_EXPIRED
49,2.339408939676122,1.9900428644103247,2.5822756372283973,-0.7511246248163079,-0.023843110363500737,-0.4617833450972916,-0.10941703547112452,1.5265773922742145,-1.3933843863341009,-0.2917589971239012,-0.11968696400138351,-0.8897563935818393,34,Female,Black,DATA_EXPIRED,DATA_EXPIRED
50,-0.627541508980266,-0.5522625086424958,-0.704810701033161,-0.02778621942764789,0.3018916769159411,0.6533782478099368,0.2311105850980816,-0.4124662040169969,0.3397273812604241,0.19197116157652847,-0.6178008457662142,-0.004966168501819912,30,Male,Mixed,DATA_EXPIRED,DATA_EXPIRED
51,-0.7152142228759939,-0.6947904722773972,-1.109276908416033,0.131804087187968,0.45878225623325763,0.13464092374578873,0.5441978686108657,0.41919120117552483,-0.6308806412937811,0.2458870492078803,-1.1099279817309455,-1.512633358015287,38,Male,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
52,-1.062986776747131,-0.19999683136300778,-2.1856789196475446,1.2606575767606072,0.047751689404492675,-0.5671129629037791,-0.7752243142860504,-1.1742072601896787,0.8539614035492474,-0.426185092402361,1.1347083343635507,0.4021708940856922,32,Male,White,Yes,Full-Time
53,-0.959300099855253,-1.3417692917262398,-1.1309211463465254,-1.1644099879727974,-1.454864963036581,-1.302378546460861,-0.47760800908974077,1.182898334124046,-1.6875099792580426,-0.526990798906926,1.2838546774677158,0.12447752744973753,37,Female,White,No,Part-Time
54,1.239399218325166,0.9201359557461595,0.46335362222790266,0.6623458626396905,-0.4196042093775758,1.0394719909732901,1.0413032396410669,1.1799201567427477,-0.42474474829616615,-1.010740992822081,-1.4982647592099283,-0.9210846510638798,31,Male,White,Yes,Full-Time
55,1.8046455200182883,0.7263393067110306,1.513827835085998,-0.8796732117985007,0.39699691281772737,1.535566499051357,0.1496489127059702,1.6732567484674647,-0.7265730394788248,0.29982325251786635,1.0296506340217164,1.3155812778530687,40,Female,White,No,Full-Time
56,0.41854564780188763,0.04265618275084248,1.078357013774516,-0.015886630921149836,0.8309329631826061,0.3245524127547104,0.538396825596121,0.6549473220742443,-0.8042103818548338,-1.8987383157268232,0.18441162971217953,-0.7273224105665691,36,Female,Mixed,Yes,Full-Time
57,-0.6275806392799119,0.6913924373946689,-0.004547373962827589,0.8420541492136652,1.020905846616011,1.1624555120897593,0.26385707900369776,0.3750162202267803,0.5714435078308393,-0.25363705967997097,-1.9371106026503577,-0.5485037932485259,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
58,0.15510064667743073,-0.6109308339324044,-1.335046883088365,0.8093697313391108,-0.45137975675355924,-0.07924054275348369,-1.670659191749699,-1.784141928883677,0.6828263622842798,-0.3714063506674632,0.2732342671206185,1.2116830096801807,31,Male,Mixed,DATA_EXPIRED,DATA_EXPIRED
59,0.5057269436545523,-1.541070397798831,0.7731479190679094,-1.7458595613741927,-1.3802177205286863,-0.8136636160110983,-0.585206994634019,1.5451719629434346,-1.3034921016381378,-1.9124194511274721,-0.7634524320313869,-0.7778607736013623,36,Male,White,No,Full-Time
60,-0.010203536619681097,-0.6922976710374364,0.17197137736042895,-2.43957687012226,-1.4389279168568039,-1.3703123635614087,-0.24242761812438374,0.30247585459826604,-1.237760960653841,-2.1383861896599576,2.161873617718505,1.8176591399195474,25,Female,White,Yes,Part-Time
61,-0.3660081505324444,-0.9229783112997644,0.3943035940390712,-1.8914558397571883,-1.9961000769942308,-0.9589214201075836,-1.1461702067699269,0.775941034253355,-0.5944242143640052,0.06117613593155563,0.9095368475926541,-0.0037627403971510764,31,Female,Asian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62,0.6874654843150623,1.8203987657356575,1.9266612344183733,0.366095949355397,1.9954716952775244,2.1914329183968144,1.6215622996283223,-0.03587155529695857,0.34654299835161484,-0.9187621168276161,-1.272950531257328,-0.04492778656219318,38,Female,White,Yes,Part-Time
63,1.9231355050908934,2.8593945248232147,2.4857454626772597,0.827219114886955,1.6540110564288972,2.9871669854309,1.9751350667439653,1.1484876785141152,-0.29876323258349385,-0.7726885658721949,-1.8391488497072468,-0.5971511773377998,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64,-0.38428707899027637,-0.4908010238119226,-2.255586789648011,0.5184976710464958,1.0032798674010452,0.7645289303191825,1.0646526331814898,-0.4323936795796958,0.6849341096511866,0.9034306674256227,-0.4782351831049234,-0.5800976065025895,27,Male,White,Yes,Full-Time
65,1.9080280374311203,0.9200901307210924,0.7094981099394231,0.06786202578356629,0.25856377958392307,1.6403539168559467,1.278242586575756,0.2937679377910293,0.17969830482395815,-1.2761601982093125,-0.7335811278266196,-0.9328223149033149,26,Male,White,Yes,Full-Time
66,-0.733544373212833,-0.16047095207753137,-0.6437844403214936,-0.025005643834160263,-1.2379887309257587,0.08962863137167915,-0.8691577791173188,-1.0281526463421211,-0.3178864393874747,-0.2410387837315606,1.2646035569693934,0.5410413383997923,26,Female,White,No,Part-Time
67,-0.7929751056652748,-0.03043993675693453,-0.22702104525091826,-1.318721475852954,0.5983774047422632,-0.2680936737939422,-0.02871548434061552,1.3692247253629366,-0.43065581424122024,0.03301264667280536,0.6902793012571052,-0.16241036630348837,38,Female,White,Yes,DATA_EXPIRED
68,3.0159710877514225,1.1612311734964218,1.7870955555816657,-1.4590035007052484,-0.26174507566490496,-1.2223906078496967,-0.6167613361287876,1.363560173942022,-2.461446771709019,0.5206467627717143,0.33849499957256296,-1.1844025287513338,37,Male,Mixed,No,Part-Time
69,-0.6550041099709608,0.28603872927216556,-0.8199810825371109,1.4284175404006674,1.4328341920161438,1.5485685512774179,2.2650354473009884,-0.18936243455975238,0.9738474005483937,2.166486832802948,-0.23800262994679666,0.8151693666539023,26,Female,Black,No,Full-Time
70,-0.6389558106189215,-0.9557121210882703,-0.347954334997945,-0.2740138057102577,-2.0489635109347395,-1.040480429138482,-1.836201469646942,-0.7700983018442628,-1.3175428397383673,-0.26888499417766204,0.369363903455967,0.16393755612025013,33,Male,White,No,Full-Time
71,0.7658724613410888,-2.564143932264404,-1.4653337325718192,-1.3629606292541785,0.1207656992610889,0.8131053402377487,1.4615479933365438,-0.22530636715669503,-0.5068093613778178,-0.5283743692320567,-0.7376260213080283,-0.3166929522539962,38,Male,White,DATA_EXPIRED,Full-Time
72,-2.4672884376059767,-1.5156912731110075,-0.560747288987962,0.11623674666672884,-0.24366307000171342,1.008154216259217,0.2404946338271231,-0.3264639205552122,-0.2375306261487704,-0.36605419026446634,-1.0368809367754332,-1.663376830524182,25,Male,Black,Yes,Other
73,0.18745229103890432,-1.1793639978937793,-0.9785808905117377,0.8760412399067513,0.1441281016342133,0.3922764849318464,0.35982732945433193,-0.34221623110141386,-0.026451064701007,-0.5974849505098033,-0.3864383564008326,0.1086397686030901,35,Male,DATA_EXPIRED,No,Full-Time
74,1.5053938669167504,2.4257253622119626,1.3727776530512887,1.1886548088173472,2.104228656944635,1.840195193065851,2.6200051334335885,0.3232618781081774,-0.4128569026685601,-0.3468898327724246,-0.9817959666473317,-0.21093534330176303,33,Male,White,No,Full-Time
75,-0.4881490841259669,-0.7844204554065233,-0.35946255399496213,0.0899431692200935,-1.8612817898442169,-0.7923859198761966,-0.07885052187402342,-1.4414706917877673,1.002013862566991,1.2664660615223204,0.10176403149756752,1.0507442823936475,26,Female,White,DATA_EXPIRED,Full-Time
76,-0.5877091541322149,-0.5447738218315886,0.311607968201231,-0.6140448181230121,-0.5026661279990675,-1.0887071741378223,-1.3770006472179053,-1.7308626029978342,0.4507762078934605,0.4419955711574954,1.6421066971017866,1.3916167880716113,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
77,-0.8279910652831702,-0.8937579858882044,-1.338677277647833,-0.8111225944742568,-2.1661301553256957,-1.393825606159343,-1.3135798056024135,-2.035584897462116,0.17835925884048337,0.0076842719730202454,2.0173709956382413,1.2039816376309338,25,Female,White,No,Part-Time
78,-0.9715218419224454,-0.2896870478715292,-0.014565157474046408,-0.44104451648583043,0.492328889691967,-0.12027135876348408,0.672749453658352,-0.6457479244849859,0.32788901222541583,0.4658404908745933,0.40588978889998373,1.0735808465085497,36,Female,White,No,Full-Time
79,1.364062568370912,2.0204926005999666,1.0725625433667894,1.590937299448758,0.9495999315484208,0.3377701502177399,-0.2141723456184222,0.22010308125193617,0.24035533348097568,-0.05724408707257893,-0.8709989257693997,0.22862228784471741,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
80,0.3605977489492116,-1.2048428471760215,0.32752414725492546,0.19234126754135572,0.8046110962930744,0.7563164975267367,0.7304709624670204,-0.3173881123838708,-0.6576854658495691,-1.0424228608448183,-0.948701025146729,-0.4547012906723636,32,Male,White,DATA_EXPIRED,DATA_EXPIRED
81,0.7711064409904972,-0.32195738342592517,-2.480899752040175,-0.2605373016804123,0.45336152808799257,-0.6273821035889703,1.382053153147853,0.47458577604204666,-1.549105957014454,0.09890788037366269,-0.08142672606291121,-0.12695444543568946,28,Male,White,Yes,Part-Time
82,-0.48840628222574106,-1.26385696768836,0.017467911331541464,0.37845530275043493,-0.11408918041483504,-1.2596534146930853,-1.0851587270824712,-1.3876537347704143,1.4653954865333594,0.07435976901321781,1.9034044842723647,1.3418201791988011,37,Prefer not to say,Other,No,Part-Time
83,-1.9073118305975365,0.8190860427860819,-0.5030082449634867,0.00890252797082719,1.5329161006010188,-0.09784622593530529,-0.5869765924445309,-0.3940115345543896,0.9193570699125904,-0.1954795685580012,0.9671561499141141,1.3516425845853859,27,Male,Black,Yes,Full-Time
84,-1.1230822449578406,0.12278252855084695,-0.7707340231691423,1.9639209907901682,1.3318652372357682,2.662105827385402,1.5932453491684229,-1.336732474450581,0.5993225524026211,0.6805002693028237,0.7596944448200746,1.3257917853963876,31,Male,Black,DATA_EXPIRED,Part-Time
85,-0.7256263512994625,-0.37628479916916724,-1.192180537350793,0.840903865183544,-1.2207753433513413,-0.7412596272111575,-1.0434432944321077,-0.282316857368457,0.09100635717405803,-0.3654025305873994,0.646808212757285,0.0725963714762313,28,Male,Black,No,Full-Time
86,0.17744178497783825,-1.7064597218658983,0.8221868297541688,0.7020427407163639,-0.25191582312243566,0.07301663698791389,0.5489627190239552,-0.5791384477450952,0.7580301362107837,-0.6355310478720569,-0.9912440066803578,-0.1449743350539463,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
87,-0.7826350696108748,0.5539961234474106,-3.0524935100439885,1.0633865051108875,-0.38911834618132596,-1.262184770419347,-1.4813924208865135,-1.0669548078790998,1.139027239336718,0.095730141521138,1.6337010382285913,0.6154328006486984,27,Female,Black,No,Full-Time
88,-0.22494409992955455,-0.33196234515064155,0.47746351478442195,0.38193434642595014,-1.0401333264659514,-0.7171087798946595,-1.3346656259715866,-0.056251032029399184,0.6127895770618207,-0.4869055524654276,-0.25415794089495347,0.9565005410644163,27,Female,White,No,Full-Time
89,0.7162613556016267,0.03861450766107083,-0.5169959768770243,-2.0906117441363303,1.4786294231589778,-0.9796870812612625,0.9168265149461463,2.0812400434936156,-2.349854619686127,-1.3558529396841608,-1.1595316092653143,-2.303955320619251,34,Male,Black,No,Other
90,1.6803721394558941,-0.008045128850728236,1.8023169641052412,-1.8787613054274275,1.5915915026099448,-0.5718275683814642,0.06615239090423042,1.3069356077795875,-2.171706146301142,0.752316281825983,0.5093258913008626,-1.084103741047081,40,Female,White,No,Full-Time
91,-0.8774891108436331,-1.3744922581355214,0.10799797397908939,1.6086121182019015,1.4107141893640385,0.5124245790591309,0.36775743313448356,0.05408356962613592,1.168683803182161,-0.8161104101482399,-1.4430332850328818,-0.7985176164821097,32,Female,White,No,DATA_EXPIRED
92,-0.3849805236157335,-0.2428458732920747,-0.3656430014475803,-1.0104090825081173,-0.3512496537971153,-1.0332259802949013,0.08870393259221804,-1.3652829340010988,0.2885894611118669,1.5893117943672035,1.9045805912127183,1.5548373284823664,27,Male,White,Yes,DATA_EXPIRED
93,0.4111337597616783,0.21189844870066174,-1.864886699236963,-0.43253659015754,0.272260493632135,0.9778916941465564,0.3459635997059421,-0.1708302698680177,0.6881926403028545,0.8692953416163995,-0.19818376861415676,-0.5751279479776815,26,Male,Mixed,DATA_EXPIRED,DATA_EXPIRED
94,-0.2684361999193411,-0.5034765904562731,0.6983082545645989,0.5927997877918093,0.6757754393443595,0.9376566181025772,0.9155642350526914,0.7928653463185555,-0.2029041916736111,-0.06006286467286476,-0.5402580687145481,-0.6274719921581641,34,Male,White,No,Full-Time
95,-0.4224344360808231,-0.279285263379202,-0.35420188436596284,0.12443912802337005,-0.21046085594450264,0.0400379906751413,-0.581839304302049,-0.22550489283819758,1.2050996106429859,-0.09545073495765684,-0.5880732036194314,0.6614489003107347,33,Male,White,No,Full-Time
96,-0.69348077653243,-0.955207622767744,0.042120765152579134,0.5608098535961722,-0.9937096849353961,-1.4894873440004535,-0.9958130625826856,0.060745770463937615,0.8823693493094356,0.28399373154343643,0.18719934067040636,-0.6426371690760097,37,Male,White,No,Full-Time
97,-1.160097343033923,0.08334037018061219,-0.5706420859670762,0.5046537510601931,-0.6557536419434632,-1.2319463882951631,-0.47906513873389,-2.2206527299976355,0.8863911687360917,-0.21910123783983065,0.9822383659370747,2.1017816777274616,34,Female,White,No,Part-Time
98,-0.0884477233706871,1.1891268005010032,1.1776104216917234,0.3936941358088448,-0.1621219305551697,-0.4353205103856097,-0.10791852531428953,0.2887241418384372,0.16807692091665674,-0.2679800319085083,-0.5372242280391356,-1.1851491407446892,38,Male,White,No,Full-Time
99,0.009646136383471634,0.5169719658441128,1.209088533840363,1.2248766742487525,0.8587421351549815,2.060964018878618,1.1293040482411545,0.22409962259604477,0.37056068719654744,-0.28322898909343003,-1.0419213570796657,-0.24774943763071455,30,Male,Black,No,Full-Time
